id,revenue
4262,1849807.766003054
4263,9501142.13141572
4264,512027392.38807064
4265,7050251.612101415
4266,5733120.100305375
4267,9466931.334390093
4268,18292292.097765073
4269,6004239.253686958
4270,213039753.19155803
4271,41617743.71371756
4272,46192.29773300288
4273,42282309.28103991
4274,26850401.1219233
4275,1003810.5892655663
4276,26024065.31942373
4277,84131745.96575555
4278,5740816.493532029
4279,60683281.19153312
4280,271734.67065889516
4281,1358392.815519886
4282,31849103.781584978
4283,106544.63510323361
4284,10827112.037511598
4285,26299.211009997816
4286,418898987.5557034
4287,36508336.59595089
4288,71774856.08187665
4289,29662649.675769277
4290,46081053.96909395
4291,9950157.61253202
4292,1211471.8677241371
4293,2972934.0735943564
4294,133087808.67236581
4295,118112114.21329618
4296,12990378.602427958
4297,16726322.499632891
4298,594199.9719489389
4299,11384243.191303061
4300,41351441.98284072
4301,3383859.411450289
4302,1762456.339386085
4303,5466255.4297130685
4304,15759307.303919904
4305,56118980.82034402
4306,53626810.50717069
4307,90846.44659747103
4308,303318.0787947513
4309,20588891.299944658
4310,2205442.829144113
4311,1640282.5452134986
4312,40460317.76323366
4313,180856463.52757308
4314,4764002.651975932
4315,201967516.32984006
4316,289513674.3896047
4317,1459519.5795873092
4318,24186432.89389175
4319,815847.1472809543
4320,2225071.5722657936
4321,26405681.163082
4322,7574710.083040559
4323,9397676.940591624
4324,3705131.10315708
4325,1660855.6331172471
4326,8257505.453227665
4327,23184973.984137375
4328,413274.08846914506
4329,21449.956689310176
4330,264705341.75004423
4331,81031276.45231566
4332,71680509.23745905
4333,2280403.421050102
4334,47536838.32136449
4335,98257449.8244884
4336,16874064.30488116
4337,106201.25149403157
4338,145269095.4476876
4339,39917190.289490126
4340,6985926.549811423
4341,6683778.445986826
4342,3480681.7225259556
4343,9931301.772779064
4344,1108859.027507291
4345,2633909.2957316986
4346,18115238.01997393
4347,77903698.57933854
4348,192475.85855957473
4349,184329200.45693088
4350,5914483.817111623
4351,110136254.39361715
4352,1366100.7156989877
4353,61061026.23009585
4354,9750243.455848511
4355,30523899.134654924
4356,1378041.7747347914
4357,99374525.88006118
4358,10388626.40514296
4359,20690015.817218166
4360,82059089.05423939
4361,72457491.46847248
4362,2288618.4634813173
4363,46103799.06869591
4364,35975130.40021646
4365,1345536.1130706193
4366,19732706.690173004
4367,22374813.64992381
4368,105924865.72029088
4369,14771765.120812576
4370,132489068.9928446
4371,21034876.03807507
4372,10626662.41403615
4373,13043634.481155152
4374,21162897.236360133
4375,4249119.057862547
4376,79522.90391080047
4377,2345919.2394798505
4378,29100573.792901713
4379,111824296.6017759
4380,56428102.98585792
4381,79542937.91062565
4382,527895051.40487564
4383,201216457.96326953
4384,62410488.61649731
4385,294256.8572466461
4386,202597883.24926203
4387,55811989.55260088
4388,5369579.850405046
4389,302741647.5989656
4390,2443721.429804127
4391,1126064.1329098952
4392,75865279.96257994
4393,29180459.319292195
4394,13302082.844184598
4395,4641919.487028878
4396,62543331.33894046
4397,22120256.147810034
4398,108383632.27370988
4399,290093.5062624274
4400,5076904.507970149
4401,14614941.914703775
4402,5715030.728186799
4403,19162738.307247035
4404,64127318.28609652
4405,13465853.511702752
4406,2000138.2630425969
4407,1585412.1524112434
4408,195807.36595597304
4409,1136010.3374421378
4410,6676571.015936727
4411,3420724.7083709054
4412,37274355.160169125
4413,86313179.73119146
4414,948849.5961790686
4415,4065890.9621224483
4416,39860.53208030989
4417,168047976.4532493
4418,51382.848484373506
4419,17623437.61043749
4420,415861772.47715694
4421,2757407.786985644
4422,1490690.4355033226
4423,1201317.8133454053
4424,8270.023456008694
4425,7178407.4173126705
4426,5999212.572453253
4427,57769880.123101845
4428,1125856.2405853923
4429,1176505.2392429225
4430,148567.04689414246
4431,58386.98133118458
4432,113605084.21198225
4433,224576877.2472084
4434,483890707.19384575
4435,11989993.631459236
4436,30749267.039903656
4437,822777.6002886684
4438,1543911.7712546675
4439,14959053.761658419
4440,368985.06703722465
4441,38926069.10727465
4442,413670.90717269835
4443,235473.73807157474
4444,227846.51376664944
4445,7109692.217287996
4446,1027448.6982616008
4447,150336260.77809975
4448,2013149.250673968
4449,6814622.687002469
4450,12677100.381126793
4451,559856899.2833755
4452,33541408.10042716
4453,688401.5539112694
4454,369801.6979626417
4455,758188.2244189666
4456,81724877.94887829
4457,2379411.9832153185
4458,277870.9401435591
4459,22655368.80157092
4460,8340.310049204978
4461,32338938.418139793
4462,27719284.43449765
4463,1266779.9054740164
4464,19406072.64630409
4465,7228353.521026184
4466,897824.7623960909
4467,8608965.579710208
4468,464783.7197377843
4469,18739541.844709083
4470,65534491.40162929
4471,413783.9960067661
4472,110173029.230549
4473,5620218.275355338
4474,6809718.459374741
4475,2910393.0579113327
4476,36671.58095229674
4477,23848945.739292167
4478,2531344.3332241983
4479,165374.0741381264
4480,59484120.233039334
4481,3694004.337707269
4482,2524147.167673694
4483,2681679.0841537723
4484,932865.1688139047
4485,16510864.0198128
4486,14713526.936807804
4487,9773006.911847264
4488,50546348.60038102
4489,24785316.486450277
4490,230225.26345500047
4491,83517464.6111792
4492,13097425.516459482
4493,1722996.9014792177
4494,20301323.136255905
4495,32173342.12356145
4496,62457241.54728341
4497,12400379.69381575
4498,10903345.225079495
4499,36338.420427027755
4500,157329402.63642097
4501,158559104.49321145
4502,13600814.854935633
4503,223416822.57620317
4504,4133618.3485858305
4505,434620.2533842889
4506,103243348.06187809
4507,681616.9228707589
4508,924069.4689367358
4509,2267012.4723221576
4510,10876211.370415702
4511,141160584.47160056
4512,34828.30144389514
4513,45137605.7195799
4514,7063445.274225528
4515,219900737.5220497
4516,2144775.8015145087
4517,5317818.436351324
4518,174365748.73504934
4519,79381206.20151941
4520,4798998.767235665
4521,20793233.7024892
4522,83867131.78850591
4523,44008682.850468166
4524,5802061.156578939
4525,510709.0020199426
4526,2616457.6555442433
4527,7437199.440184848
4528,634315.8638489267
4529,388691.45368105255
4530,3845668.5037284056
4531,4567430.940271146
4532,6719147.478729584
4533,50732483.33448771
4534,1465821.737514914
4535,66127211.01670803
4536,16241836.098666692
4537,6266996.232080403
4538,17547852.74336571
4539,1388654.759448657
4540,157143582.45152408
4541,4985552.597010301
4542,87917165.72149807
4543,54605717.72354037
4544,8264756.273075821
4545,222190.17264713507
4546,131974.57041026873
4547,2281529.404641726
4548,4992594.644258244
4549,1567679.3880650662
4550,17038217.694844
4551,655806557.4867492
4552,103236421.05483079
4553,2367900.286052069
4554,490930778.17569387
4555,1126.4476109530956
4556,24529331.762103766
4557,17714496.13056875
4558,3139393.6603783113
4559,18017377.470879212
4560,123103651.54918392
4561,48554850.30119347
4562,937942.3991325941
4563,188480359.5306044
4564,2090.0048343427866
4565,363689.1544900475
4566,36379442.62415841
4567,17798156.556547455
4568,4798145.563632995
4569,3803125.8715275456
4570,2264707.5756117697
4571,1695145.2448771927
4572,10577306.039746966
4573,9401557.419738978
4574,145054.73797889918
4575,458659.3915927269
4576,4135282.1827927227
4577,4314532.455887647
4578,9314936.292227725
4579,1342702.9066547083
4580,95433967.74168278
4581,3741686.7300089756
4582,48418375.26893597
4583,275154067.65549517
4584,1478270.090599347
4585,89426483.0048782
4586,4144038.623898441
4587,3478149.4621423683
4588,177326624.97965991
4589,399590.64275306
4590,707846370.3540604
4591,110921886.24386576
4592,2220847.1681421623
4593,172047.28171618466
4594,25245166.59987933
4595,500904640.4816499
4596,392478873.26156425
4597,14825245.873044347
4598,119203336.48758492
4599,17735980.50171249
4600,1532730.975818456
4601,29069372.478332475
4602,1842191.1493966982
4603,15818493.001463067
4604,30877425.95435052
4605,191864801.9718086
4606,95593548.80205633
4607,24744558.096072648
4608,3003268.6111336662
4609,15033336.072186999
4610,201822985.6798383
4611,15712956.356479598
4612,15453074.680310007
4613,31071817.321944073
4614,16675727.973827027
4615,7197380.835137738
4616,415734.49824343744
4617,15827449.048383478
4618,654686.8000334539
4619,4468216.334864062
4620,1171813.3614848768
4621,183200317.3888803
4622,16375678.95331056
4623,6345989.272355881
4624,793.8932430862922
4625,9378208.394639486
4626,3791513.867927064
4627,20485646.641461875
4628,5790622.494264858
4629,1109774.7922428767
4630,4215870.455720218
4631,6373824.775209691
4632,3355551.5860814806
4633,209465.9715909394
4634,366887.2826750643
4635,39550.89238383168
4636,176452775.22705215
4637,1992596.3071276126
4638,8738122.765604941
4639,204442.90931273985
4640,13627217.096422665
4641,10375108.118771097
4642,10721044.834927754
4643,46820047.90303307
4644,1828799.046218599
4645,6313.786691543314
4646,640111324.4898934
4647,1548655.909442137
4648,3144593.080051628
4649,122900077.3447555
4650,131106273.65976232
4651,40175636.16902294
4652,279674806.5862762
4653,125411.33850783292
4654,70394038.4744025
4655,97561984.47549315
4656,5665210.419403412
4657,158118.491934617
4658,26504074.612965032
4659,1187211.560992727
4660,3433294.730113855
4661,10444397.00579498
4662,3070986.024565552
4663,14276334.616862277
4664,4827524.691242171
4665,19540568.422905114
4666,4093494.1632214785
4667,124314760.10375515
4668,1364717.6954894508
4669,356475.414928585
4670,14426298.295491379
4671,2215923.866642036
4672,153888.51367631732
4673,14382340.899247605
4674,7377322.201833688
4675,1789629.8766589114
4676,1858680.1400205763
4677,71982.65687397953
4678,3811310.9286038848
4679,83060.66547889597
4680,728310.2500799815
4681,12718680.38955617
4682,3439365.5044311695
4683,1824329.7133054927
4684,617394.0442264874
4685,27481717.69877646
4686,1957697.5831388575
4687,23001717.23968917
4688,105252650.80921638
4689,8950245.188697021
4690,6465502.1196496
4691,2427432.555017549
4692,5189162.42459182
4693,2272309.924093972
4694,3063777.453703681
4695,4287702.304688123
4696,34917452.70603656
4697,44909045.82068481
4698,3031545.8274370683
4699,2913437.423674496
4700,151367465.74107596
4701,189248672.20230153
4702,364333.1708801533
4703,14040373.0882986
4704,60490294.02172578
4705,33761605.6695821
4706,92281265.7564201
4707,1889659.1075288255
4708,18234246.817229066
4709,411.23919983680804
4710,241014612.9741847
4711,1610505.065858725
4712,868312.703455088
4713,329607960.80793166
4714,3743553.1575323218
4715,186733.21958739322
4716,393756.3901063881
4717,4695187.866378907
4718,3630486.9206187394
4719,98608409.6422031
4720,1040681.3601630336
4721,2174559.614686805
4722,74743190.8203287
4723,539197.5845113841
4724,123906350.55629101
4725,3872210.076926044
4726,1080286.8655382977
4727,8254347.736470663
4728,1928719.277965837
4729,120490857.6816805
4730,151685.85208344966
4731,33850805.48554967
4732,336556059.93870753
4733,223023.53076627228
4734,185699109.21738136
4735,23516208.7199642
4736,10933529.313035164
4737,21662775.06657504
4738,1302944.381949036
4739,36026447.61943263
4740,460113633.7388935
4741,456480.3393268344
4742,61166713.633419804
4743,13692.919113250478
4744,86641.58445106285
4745,534991906.11094487
4746,13729341.504797742
4747,16100581.644581098
4748,80798857.67605
4749,4466703.720202143
4750,1746011.231814722
4751,56003664.40141693
4752,816516.8877359125
4753,7202884.417916627
4754,643583816.2110796
4755,13807615.580717098
4756,44922880.37970335
4757,236245479.58856055
4758,87549296.92980675
4759,178936655.4287864
4760,693201.5421282984
4761,3362299.879016394
4762,1746128.356803924
4763,602549.1465590209
4764,392924527.10621345
4765,6531086.099176531
4766,162858127.60595238
4767,25818334.604226917
4768,38506108.72306246
4769,7182480.53279447
4770,95295508.23713396
4771,68481658.52486725
4772,3994745.5580779007
4773,7036825.485055663
4774,5521782.596650356
4775,340754.0989457594
4776,1483894.772916964
4777,351030626.87590367
4778,61145665.8364177
4779,280533.11646031926
4780,209266090.5749837
4781,160028.29126949213
4782,17491533.93020712
4783,6635517.052172902
4784,6763103.996355311
4785,52188263.64535925
4786,104417571.15009974
4787,110275935.37025774
4788,4308488.452124303
4789,637538.7391803741
4790,115056388.56558077
4791,2207584.4316692124
4792,1705913.6837592104
4793,11546612.754874349
4794,176722.3305864713
4795,1714405.500947385
4796,8628835.445015082
4797,576860902.5328541
4798,124444400.72868662
4799,15968348.943827907
4800,13065959.671508878
4801,192090.96515597418
4802,19860584.03990377
4803,1402005.2116963402
4804,1428437.4195961063
4805,285018.0117304428
4806,422920.1098702146
4807,379425.00659179676
4808,868104.1522478682
4809,136114625.71510118
4810,95697.685773087
4811,3338808.419655313
4812,207713775.67518002
4813,138240904.04490885
4814,359915.75792230753
4815,32902519.65945784
4816,10413372.87271417
4817,9794181.519609125
4818,8180524.66430712
4819,4677422.603494878
4820,19369100.300356835
4821,852932.9014036247
4822,54821.92017536162
4823,6931660.154205296
4824,106083468.6879377
4825,89444825.13313067
4826,936994.7051233364
4827,21750887.47961513
4828,9532519.842225594
4829,21673540.352337524
4830,8958295.91836849
4831,17964858.128671527
4832,6777199.275783513
4833,17851800.47940231
4834,6780480.471814611
4835,50590620.27085829
4836,2072793.448899718
4837,345826457.00841075
4838,42987374.05360431
4839,317.649225944529
4840,324829468.6166321
4841,43950.954439397654
4842,34371762.2255784
4843,84532656.69753416
4844,1138263.342830394
4845,14816819.693317167
4846,3047275.607200413
4847,482675393.1047626
4848,40549559.330918066
4849,397530687.8850064
4850,30545149.202561885
4851,12825.652890752963
4852,788034.6239848068
4853,91455876.54957409
4854,12896841.69642991
4855,77705104.3143902
4856,11356046.130797297
4857,19738669.07165299
4858,8587265.039460907
4859,797725.3299229047
4860,292215326.4389117
4861,154569266.86549622
4862,176529486.40411156
4863,252693448.54410258
4864,44579875.65374176
4865,26676707.6127503
4866,7601863.710960858
4867,139626064.86282676
4868,3056508.3108009365
4869,947273.3151904759
4870,13039923.478217606
4871,28936325.095496114
4872,463044.4565227785
4873,1001704.5369407651
4874,84072038.03618734
4875,10176438.433191516
4876,14684616.028458973
4877,15178065.081930282
4878,5603622.672534873
4879,9023919.640504817
4880,15071643.744181637
4881,2438291.3951638658
4882,10989877.896059917
4883,59927791.8009869
4884,32165023.737593055
4885,3052164.5212941086
4886,22299117.758607242
4887,651771.2596021775
4888,3917193.1564554167
4889,1389250.9559248143
4890,105723998.91055697
4891,172559.7195930041
4892,4610363.903269116
4893,113113633.09370673
4894,10196306.988128323
4895,1645361.1475597068
4896,21989310.762934007
4897,1120385.2084688775
4898,96279312.05251515
4899,159729223.64271352
4900,258366608.76638255
4901,30392711.425239302
4902,2514281.27239222
4903,1925.0084784609803
4904,205321928.2874201
4905,36417205.45521303
4906,132491.89483273518
4907,660093153.2573811
4908,3018986.924445388
4909,90312604.41893288
4910,24331391.458415408
4911,6601317.450612858
4912,12583689.096656365
4913,5098908.270433748
4914,71847903.69605415
4915,32378136.94739852
4916,14286550.620928535
4917,3507682.3627840434
4918,250963304.01861727
4919,80859861.57479393
4920,15664359.680657873
4921,66846079.028183684
4922,9373408.046185037
4923,251576.0634274992
4924,127665235.26286691
4925,113865243.70363604
4926,264314.36231690436
4927,21570211.561436642
4928,5139495.310962757
4929,82218.168036609
4930,3476679.327880608
4931,13151992.800833127
4932,691452.6953831185
4933,83489476.01036061
4934,884603.1164865647
4935,678969550.4914166
4936,1749468.9777724515
4937,139019.6417583502
4938,10283286.06631587
4939,98450.46582369429
4940,424726.40181113174
4941,7489143.266685148
4942,4380895.187022253
4943,35916984.07819007
4944,73384272.17789945
4945,1045003.0767671091
4946,6072968.342914714
4947,1367377.0678463043
4948,681563.5842283608
4949,1669511.4660481983
4950,93796666.8083967
4951,41270504.46885097
4952,20500377.1344435
4953,95668963.6710664
4954,22535397.777839497
4955,1196726.5956559833
4956,1261693.0254950868
4957,28568619.156254113
4958,1987054.1264483936
4959,8791010.87567724
4960,13015293.22073787
4961,96085960.28809635
4962,7287896.727746999
4963,10734424.287862709
4964,1239763.7676830352
4965,2391638.1518707285
4966,3597385.0405092705
4967,33550294.228000436
4968,14191826.94735775
4969,37765.799053511226
4970,779971.8217744736
4971,12369615.759359395
4972,1308112.1628010254
4973,2400154.534433524
4974,20397900.837558568
4975,1978331.4424598936
4976,135356.42246597836
4977,63396209.12892592
4978,1228409.1063290793
4979,1175501.9466526709
4980,10159615.80543143
4981,10071907.384006461
4982,23972481.295549028
4983,976.3741692154281
4984,16245137.347016782
4985,340436574.97046214
4986,1114527.9119889508
4987,2156305.7018924262
4988,1534008.5885614888
4989,30230614.460568875
4990,122439.0767316821
4991,6081171.740647374
4992,148221598.14773753
4993,2775416.0336850327
4994,32089596.922180623
4995,78987.99758242251
4996,5421467.994169312
4997,84878506.40879795
4998,8917815.507365763
4999,35740609.8030425
5000,217113340.26156545
5001,473279241.01405114
5002,239077666.0487042
5003,79771164.30243203
5004,13011057.722921707
5005,41318190.373601384
5006,29884240.063161854
5007,60356139.43476988
5008,293888754.5099801
5009,15918758.87424582
5010,2959188.7376284944
5011,3291786.663869774
5012,27077432.36616852
5013,6461639.193453019
5014,43547590.207163475
5015,9853207.180608982
5016,88736971.87383823
5017,9513100.351149805
5018,9326046.942192627
5019,16296217.317282192
5020,11337122.3448378
5021,105692.81547479842
5022,19697271.391933426
5023,836039.3167162575
5024,77736810.83881524
5025,246898.89756788628
5026,14067109.573261037
5027,17255036.51002887
5028,90262852.47734089
5029,95256091.37259698
5030,39445012.4236111
5031,3584367.6576898275
5032,85138564.66388032
5033,1370491.7599926274
5034,3031331.579234631
5035,631305.8433985587
5036,2767798.765323261
5037,10971546.05633103
5038,362856872.4877852
5039,611940.4102420062
5040,21812556.64995823
5041,40528179.81565852
5042,7540400.507428473
5043,24180042.879495736
5044,183877312.69730175
5045,1546850.17434869
5046,982026.1463032984
5047,1410293.5690304786
5048,562293.2360729653
5049,44014204.767346755
5050,589844.3819146001
5051,293259080.6069429
5052,166087149.2991066
5053,33418874.78559106
5054,138058456.41542113
5055,7465283.316070707
5056,5160374.232523035
5057,9592072.407396594
5058,4076109.657879268
5059,10656023.252508184
5060,106034585.55106136
5061,27663238.119806558
5062,328632.25021443225
5063,575063.1635282617
5064,25408733.856743354
5065,4329467.2285350785
5066,16225624.102481067
5067,29239413.314094212
5068,23217556.77678784
5069,111354985.88700932
5070,6648055.239279831
5071,54836599.91468937
5072,97689747.52594846
5073,8059333.169406241
5074,4398488.028994512
5075,1572439.3483534795
5076,10202466.459844215
5077,47533559.46632173
5078,7666087.762886875
5079,3121565.3388504484
5080,59561677.29021343
5081,53094480.055088356
5082,14239325.10229102
5083,1228592.8510361337
5084,10112660.489049664
5085,225698.37179519754
5086,8788189.859968264
5087,4778140.3886551475
5088,4469688.374770099
5089,342784.87866879505
5090,1672852.8358880195
5091,11151630.821572524
5092,43918360.05359989
5093,39050587.56002295
5094,31908335.57983088
5095,63397421.15086842
5096,21695704.485698402
5097,242091.7299647176
5098,170797.837094307
5099,3104826.652311905
5100,294591.5806183454
5101,644044.157691533
5102,10959.724770549172
5103,547862.7564634429
5104,56417011.68665752
5105,3583594.9845439713
5106,2027483.2199717623
5107,988676.58248008
5108,11008957.07368496
5109,168606.05066403825
5110,20290828.201476794
5111,129086136.87003066
5112,3568865.434957097
5113,274405.30971971294
5114,15902318.24406095
5115,623462.2813385101
5116,3181269.4126707325
5117,326678820.32046664
5118,8547866.28081124
5119,585859.9620550614
5120,216137.68215685614
5121,48069336.101522796
5122,74217935.82039256
5123,28146184.665497024
5124,3781642.156782908
5125,29398948.369682346
5126,9882517.50549502
5127,71803405.56449099
5128,77093.76991198146
5129,798937.3707095399
5130,21756674.320998818
5131,23393651.50362822
5132,15471181.361396007
5133,148698468.30197883
5134,117464834.60793298
5135,241636296.8809666
5136,1403641.9937892654
5137,103997669.52138036
5138,13218833.731431447
5139,139532099.8158321
5140,77314671.02994344
5141,23301193.546558186
5142,169060783.66880813
5143,51732556.45521031
5144,100609959.84457795
5145,8455149.13831799
5146,3090659.262983991
5147,2810903.49873126
5148,46317108.45717451
5149,246366.11759514862
5150,287832555.7742192
5151,287305462.7560786
5152,67723650.69795637
5153,4780060.715758682
5154,18754466.41921246
5155,1439740.8198126657
5156,662019912.2025455
5157,3122001.886256661
5158,899229.783544404
5159,56577068.97603673
5160,17290356.516311213
5161,20209668.442154985
5162,33866244.407546625
5163,364291685.99225754
5164,346526.05210073123
5165,44051949.212385654
5166,99626697.06619546
5167,1389686.2424459653
5168,3136485.7489199843
5169,18448853.0985449
5170,22437808.80534421
5171,73479631.21945736
5172,4892378.05596578
5173,112832719.88510266
5174,105605645.51458241
5175,1577361.1010202067
5176,6014983.985070743
5177,205420826.71787366
5178,324069070.1232615
5179,516194.2349615948
5180,26764939.6945342
5181,268469.7053184351
5182,61413407.093631186
5183,701761.2370154824
5184,3694023.2796497303
5185,5738722.357532829
5186,607062.5636847288
5187,1386951.8513400322
5188,4525281.869370392
5189,5329211.073518389
5190,279469756.16117275
5191,3046953.304715221
5192,45229875.81769843
5193,161356897.33006728
5194,29513488.13787098
5195,193463891.1856707
5196,32124653.355311878
5197,33838479.92736581
5198,72237109.12190372
5199,9080361.076026125
5200,8622021.3282805
5201,34438723.951281235
5202,1119939.170084938
5203,796349.7176599312
5204,40404.49909162526
5205,3033451.601684727
5206,5489576.254086394
5207,5984337.30142931
5208,22167079.43717247
5209,101253982.22979237
5210,21268835.026343647
5211,3243246.92032857
5212,2179691.425000501
5213,101898369.49335922
5214,220697.04763676264
5215,15858542.429402938
5216,66857339.176825404
5217,4636.154245188397
5218,6553785.23755327
5219,6441964.660716372
5220,26566504.50456903
5221,632129.6848237894
5222,7308625.570089644
5223,170411948.31723514
5224,532.598770535074
5225,258503.0470845113
5226,33802980.96586594
5227,390110.88531277206
5228,34383685.75505825
5229,187949061.78473336
5230,11490128.130818075
5231,390208.54637230176
5232,441142.80167496647
5233,268646.3481559433
5234,114919766.11254232
5235,68274489.35880798
5236,187914492.63387215
5237,42662661.14617413
5238,4067588.5219471483
5239,28466180.61141774
5240,68433675.86411373
5241,11815646.41764507
5242,6074744.5577030275
5243,2485178.9049154646
5244,38288729.23275718
5245,430657.98520073225
5246,9282698.480735194
5247,36220489.26460296
5248,236901.89334643263
5249,23617363.301088773
5250,226274508.37685248
5251,17744169.979267713
5252,324503.1253977918
5253,3872076.9790418996
5254,62856.32869622828
5255,46696615.64838545
5256,22083324.48219154
5257,525666.3823238647
5258,206208.52487686859
5259,33544000.588342298
5260,4213848.946573755
5261,29853670.01057758
5262,4281082.246841981
5263,11518597.98540422
5264,1097345.1265503191
5265,1805544.5443971478
5266,80429392.13256767
5267,458485.5403594417
5268,12152996.435797464
5269,99677018.36365712
5270,67997237.47376272
5271,18229904.997644678
5272,71656562.44786946
5273,70243.68773085212
5274,9834778.728790306
5275,16707715.385446662
5276,5925463.113959704
5277,1549559.0435366067
5278,4300351.687884477
5279,4831610.713006455
5280,234276.0711508525
5281,8937966.660173148
5282,21133235.70836741
5283,907179.0054166643
5284,12571779.30248471
5285,140800598.24098185
5286,6103141.015984745
5287,2680835.247659421
5288,438157.59681246907
5289,68279557.07378559
5290,48828518.161627755
5291,361044745.53997475
5292,117527598.05441602
5293,232529558.87465858
5294,246031.172888123
5295,608060689.9020915
5296,4856312.08614332
5297,63351390.40752166
5298,96455439.35920945
5299,3347535.037360783
5300,941402.3454191184
5301,1508818.820751992
5302,40669721.27438553
5303,939150.3953138303
5304,2482357.5941401995
5305,977229.3847978533
5306,67364548.34993656
5307,181664501.75445008
5308,525760.6463554878
5309,412289.3602829542
5310,68876018.71830839
5311,3877087.7431833446
5312,39754439.606326796
5313,500107259.26471764
5314,64180368.89039938
5315,1060989.9135977526
5316,5159713.618475818
5317,11775653.442358298
5318,10933280.917861784
5319,8579169.929111117
5320,22188316.375397228
5321,68731889.39207685
5322,146291.66085756317
5323,146760707.2570395
5324,19131890.6493826
5325,3289425.2741421955
5326,9460808.844373323
5327,81975213.88977782
5328,1278126.9374745295
5329,2697017.2067675414
5330,194671735.5106207
5331,2664615.0934366174
5332,2466937.5510512046
5333,23785587.447843455
5334,8187899.246808583
5335,2786186.246322722
5336,4581924.106306701
5337,202251.56393970485
5338,31334266.45576748
5339,3687369.7613368393
5340,15885865.861348987
5341,159303911.57923493
5342,155636543.16546297
5343,18663347.37809502
5344,143861704.4288406
5345,76917.18527409603
5346,99007858.51592517
5347,130790.07204271157
5348,15905596.175648564
5349,302187.0403234241
5350,1025789.3338819453
5351,101625734.89920406
5352,1120022.6035227724
5353,25899377.28550119
5354,71338955.03181939
5355,145183719.7534783
5356,21341479.20326893
5357,662559.2959323374
5358,7602876.511023873
5359,2588167.084279888
5360,177394519.87097597
5361,5334516.984477261
5362,778113.3161196267
5363,18270203.783890605
5364,36813.11844395149
5365,31907446.80554386
5366,128427150.50140427
5367,109037700.91056585
5368,4767851.110450917
5369,279381282.2559838
5370,23936329.395283796
5371,37196560.09581841
5372,458006640.94730735
5373,29990019.193526156
5374,80112762.21410632
5375,148249402.08321092
5376,119808543.84945178
5377,5270120.719177027
5378,334152.059820876
5379,17145536.402629662
5380,14182561.782929065
5381,14024651.108201109
5382,95660078.80523828
5383,162065.09540746117
5384,258612211.94850397
5385,109512676.94136395
5386,16902670.272087935
5387,1867341.0422937246
5388,396233803.5874841
5389,12948037.325133204
5390,8450334.608632358
5391,43985727.404222816
5392,225169.62855905993
5393,8848828.055448785
5394,110779597.24056616
5395,6129046.143947157
5396,101984518.47269791
5397,1224842.3911213297
5398,3582675.875728241
5399,50522.80696802394
5400,2574073.364224062
5401,104724359.01612
5402,30642067.064657666
5403,27779293.366626527
5404,1313337.381786003
5405,26449553.171680894
5406,1167300.3566737166
5407,259280180.62546703
5408,514503613.0541567
5409,148571947.92702988
5410,1479281.4736956337
5411,25270007.64251696
5412,82963.04324464846
5413,95783.6508637359
5414,112575879.35053787
5415,106433182.96189934
5416,4718104.3621793445
5417,135788931.5524538
5418,57581.553250429555
5419,269960.2049411711
5420,11114549.957617037
5421,67048723.48583448
5422,140441799.21112442
5423,191636466.92908657
5424,87733548.974145
5425,3642027.3401502715
5426,18188953.24045828
5427,2082986.407239068
5428,1442801.956337863
5429,110812204.43670695
5430,110298183.0871655
5431,5995185.572846925
5432,128063579.6497216
5433,27800544.66168759
5434,77844134.83391432
5435,7407878.795884106
5436,4309198.137983927
5437,6989553.100291247
5438,242299.33316589816
5439,1630401.4402117976
5440,32033950.364984665
5441,6730086.157077687
5442,89631403.54938786
5443,67465075.39174636
5444,50814521.87723764
5445,13761609.307197144
5446,60654701.1541666
5447,2939684.076954324
5448,6196513.270317051
5449,155221400.37491512
5450,919588.4093761736
5451,5330497.47917166
5452,955529.5618369211
5453,266767320.99348018
5454,131507368.17098437
5455,10266071.65141789
5456,9240953.989763098
5457,54044407.11999442
5458,7052597.0249123955
5459,9358408.65984478
5460,342845.9684240662
5461,74392.4875600265
5462,1700341.3571603864
5463,677308041.6806289
5464,66177.59598151162
5465,14738956.842753578
5466,14494045.359614145
5467,9431288.268542143
5468,155220637.51847994
5469,278.54085373304804
5470,369665563.25848037
5471,123027300.20364363
5472,41494143.299065374
5473,11617416.81264674
5474,17666700.351231884
5475,14878534.720428852
5476,6655940.471259247
5477,11875799.652373753
5478,51321804.979638234
5479,116972770.21291164
5480,6699306.098022883
5481,2030396.0555187252
5482,23271326.66073612
5483,7550263.702300775
5484,75168711.9018731
5485,5897691.24297808
5486,10230819.061765123
5487,507197044.1980476
5488,17226667.854395464
5489,8164750.316348188
5490,4065606.6070805774
5491,59492207.23161367
5492,22790776.552441064
5493,1237636.2380435262
5494,86148.46972160588
5495,12235776.910374453
5496,100853739.0342367
5497,15921646.94917162
5498,287112.3928181633
5499,100241788.64506266
5500,11725813.409989215
5501,662519.0505240522
5502,2038751.512342265
5503,8471434.59993235
5504,18859933.148170557
5505,108819.15679634902
5506,147288200.08836362
5507,55203863.42432074
5508,40676365.0115557
5509,125373881.78733557
5510,34987181.15313101
5511,765287.7783504368
5512,60307934.024894625
5513,559949.4056021875
5514,4656793.015578645
5515,1617620.1206168046
5516,348775.71617857035
5517,192760567.01033753
5518,2354864.050558531
5519,207274302.04148096
5520,103763.17242816402
